"First official language spoken by language spoken most often at home: Canada, provinces and territories, census metropolitan areas and census agglomerations with parts"
"Frequency: Occasional"
"Table: 98-10-0192-01"
"Release date: 2022-08-17"
"Geography: Canada, Province or territory, Census metropolitan area, Census agglomeration, Census metropolitan area part, Census agglomeration part"
"Universe: All persons, excluding institutional residents, 2021 Census — 100% data"
"Variable List: Language spoken most often at home (331), Gender (3), Age (15A), First official language spoken (5)"

"Geography","Gender (3) 1 2","Age (15A) 3","Language spoken most often at home (331) 4","First official language spoken (5) 5","2021"
"Sylvan Lake (CA), Alta. i138",,,"English",,"16,030"
,,,"French",,"60"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"5"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"50"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"20"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"15"
,,,"German",,"5"
,,,"Dutch",,"5"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"5"
,,,"Hindi",,"5"
,,,"Punjabi (Panjabi)",,"10"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"20"
,,,"Japanese",,"0"
,,,"Korean",,"25"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"5"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Wetaskiwin (CA), Alta. i139",,,"English",,"11,280"
,,,"French",,"20"
,,,"Indigenous languages 7",,"45"
,,,"Arabic",,"10"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"360"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"10"
,,,"German",,"30"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"5"
,,,"Gujarati",,"10"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"25"
,,,"Urdu",,"20"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"35"
,,,"Japanese",,"0"
,,,"Korean",,"10"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"25"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Wood Buffalo (CA), Alta. i140",,,"English",,"62,540"
,,,"French",,"595"
,,,"Indigenous languages 7",,"320"
,,,"Arabic",,"530"
,,,"Vietnamese",,"25"
,,,"Tagalog (Pilipino, Filipino)",,"1,890"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"95"
,,,"Polish",,"20"
,,,"Russian",,"105"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"35"
,,,"German",,"10"
,,,"Dutch",,"15"
,,,"Greek",,"20"
,,,"Bengali",,"115"
,,,"Gujarati",,"725"
,,,"Hindi",,"185"
,,,"Punjabi (Panjabi)",,"235"
,,,"Urdu",,"510"
,,,"Iranian Persian",,"30"
,,,"Persian (Farsi), n.o.s.",,"15"
,,,"Italian",,"15"
,,,"Portuguese",,"30"
,,,"Romanian",,"25"
,,,"Spanish",,"325"
,,,"Japanese",,"5"
,,,"Korean",,"75"
,,,"Mandarin",,"275"
,,,"Yue (Cantonese)",,"80"
,,,"Turkish",,"10"
,,,"Hungarian",,"10"
"Abbotsford - Mission (CMA), B.C. i142",,,"English",,"144,715"
,,,"French",,"290"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"510"
,,,"Vietnamese",,"905"
,,,"Tagalog (Pilipino, Filipino)",,"635"
,,,"Haitian Creole",,"5"
,,,"Tamil",,"20"
,,,"Polish",,"175"
,,,"Russian",,"330"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"60"
,,,"German",,"390"
,,,"Dutch",,"50"
,,,"Greek",,"30"
,,,"Bengali",,"30"
,,,"Gujarati",,"95"
,,,"Hindi",,"595"
,,,"Punjabi (Panjabi)",,"31,095"
,,,"Urdu",,"330"
,,,"Iranian Persian",,"145"
,,,"Persian (Farsi), n.o.s.",,"50"
,,,"Italian",,"35"
,,,"Portuguese",,"50"
,,,"Romanian",,"185"
,,,"Spanish",,"830"
,,,"Japanese",,"95"
,,,"Korean",,"1,090"
,,,"Mandarin",,"720"
,,,"Yue (Cantonese)",,"395"
,,,"Turkish",,"45"
,,,"Hungarian",,"65"
"Campbell River (CA), B.C. i143",,,"English",,"39,125"
,,,"French",,"130"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"20"
,,,"Vietnamese",,"110"
,,,"Tagalog (Pilipino, Filipino)",,"95"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"20"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"15"
,,,"Dutch",,"10"
,,,"Greek",,"0"
,,,"Bengali",,"5"
,,,"Gujarati",,"0"
,,,"Hindi",,"25"
,,,"Punjabi (Panjabi)",,"90"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"10"
,,,"Portuguese",,"20"
,,,"Romanian",,"5"
,,,"Spanish",,"60"
,,,"Japanese",,"25"
,,,"Korean",,"55"
,,,"Mandarin",,"40"
,,,"Yue (Cantonese)",,"35"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Chilliwack (CMA), B.C. i144",,,"English",,"105,305"
,,,"French",,"270"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"100"
,,,"Vietnamese",,"370"
,,,"Tagalog (Pilipino, Filipino)",,"290"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"20"
,,,"Polish",,"80"
,,,"Russian",,"130"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"20"
,,,"German",,"315"
,,,"Dutch",,"155"
,,,"Greek",,"15"
,,,"Bengali",,"10"
,,,"Gujarati",,"10"
,,,"Hindi",,"130"
,,,"Punjabi (Panjabi)",,"930"
,,,"Urdu",,"110"
,,,"Iranian Persian",,"90"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"10"
,,,"Portuguese",,"100"
,,,"Romanian",,"115"
,,,"Spanish",,"415"
,,,"Japanese",,"45"
,,,"Korean",,"405"
,,,"Mandarin",,"455"
,,,"Yue (Cantonese)",,"165"
,,,"Turkish",,"15"
,,,"Hungarian",,"60"
"Courtenay (CA), B.C. i145",,,"English",,"60,280"
,,,"French",,"535"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"25"
,,,"Vietnamese",,"130"
,,,"Tagalog (Pilipino, Filipino)",,"95"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"15"
,,,"Russian",,"25"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"70"
,,,"Dutch",,"15"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"35"
,,,"Hindi",,"35"
,,,"Punjabi (Panjabi)",,"110"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"15"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"10"
,,,"Portuguese",,"10"
,,,"Romanian",,"0"
,,,"Spanish",,"80"
,,,"Japanese",,"15"
,,,"Korean",,"105"
,,,"Mandarin",,"105"
,,,"Yue (Cantonese)",,"90"
,,,"Turkish",,"5"
,,,"Hungarian",,"5"
"Cranbrook (CA), B.C. i146",,,"English",,"25,760"
,,,"French",,"50"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"0"
,,,"Vietnamese",,"5"
,,,"Tagalog (Pilipino, Filipino)",,"25"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"45"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"10"
,,,"Hindi",,"20"
,,,"Punjabi (Panjabi)",,"120"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"25"
,,,"Portuguese",,"5"
,,,"Romanian",,"0"
,,,"Spanish",,"35"
,,,"Japanese",,"5"
,,,"Korean",,"40"
,,,"Mandarin",,"20"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Dawson Creek (CA), B.C. i147",,,"English",,"16,440"
,,,"French",,"25"
,,,"Indigenous languages 7",,"15"
,,,"Arabic",,"0"
,,,"Vietnamese",,"5"
,,,"Tagalog (Pilipino, Filipino)",,"265"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"30"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"235"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"15"
,,,"Hindi",,"20"
,,,"Punjabi (Panjabi)",,"140"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"5"
,,,"Romanian",,"0"
,,,"Spanish",,"25"
,,,"Japanese",,"0"
,,,"Korean",,"15"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Duncan (CA), B.C. i148",,,"English",,"45,390"
,,,"French",,"95"
,,,"Indigenous languages 7",,"65"
,,,"Arabic",,"70"
,,,"Vietnamese",,"25"
,,,"Tagalog (Pilipino, Filipino)",,"115"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"5"
,,,"Russian",,"10"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"45"
,,,"Dutch",,"15"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"10"
,,,"Hindi",,"15"
,,,"Punjabi (Panjabi)",,"270"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"5"
,,,"Romanian",,"10"
,,,"Spanish",,"60"
,,,"Japanese",,"20"
,,,"Korean",,"60"
,,,"Mandarin",,"85"
,,,"Yue (Cantonese)",,"40"
,,,"Turkish",,"5"
,,,"Hungarian",,"5"
"Fort St. John (CA), B.C. i149",,,"English",,"26,510"
,,,"French",,"70"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"15"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"335"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"0"
,,,"Russian",,"85"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"10"
,,,"German",,"55"
,,,"Dutch",,"5"
,,,"Greek",,"0"
,,,"Bengali",,"10"
,,,"Gujarati",,"45"
,,,"Hindi",,"30"
,,,"Punjabi (Panjabi)",,"325"
,,,"Urdu",,"20"
,,,"Iranian Persian",,"10"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"25"
,,,"Romanian",,"15"
,,,"Spanish",,"55"
,,,"Japanese",,"5"
,,,"Korean",,"65"
,,,"Mandarin",,"35"
,,,"Yue (Cantonese)",,"25"
,,,"Turkish",,"10"
,,,"Hungarian",,"0"
"Kamloops (CMA), B.C. i150",,,"English",,"106,580"
,,,"French",,"195"
,,,"Indigenous languages 7",,"20"
,,,"Arabic",,"55"
,,,"Vietnamese",,"105"
,,,"Tagalog (Pilipino, Filipino)",,"210"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"70"
,,,"Russian",,"70"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"10"
,,,"German",,"155"
,,,"Dutch",,"35"
,,,"Greek",,"15"
,,,"Bengali",,"90"
,,,"Gujarati",,"50"
,,,"Hindi",,"220"
,,,"Punjabi (Panjabi)",,"1,205"
,,,"Urdu",,"45"
,,,"Iranian Persian",,"25"
,,,"Persian (Farsi), n.o.s.",,"5"
,,,"Italian",,"170"
,,,"Portuguese",,"55"
,,,"Romanian",,"15"
,,,"Spanish",,"185"
,,,"Japanese",,"85"
,,,"Korean",,"185"
,,,"Mandarin",,"330"
,,,"Yue (Cantonese)",,"170"
,,,"Turkish",,"5"
,,,"Hungarian",,"10"
"Kelowna (CMA), B.C. i151",,,"English",,"204,840"
,,,"French",,"695"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"410"
,,,"Vietnamese",,"250"
,,,"Tagalog (Pilipino, Filipino)",,"735"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"45"
,,,"Polish",,"250"
,,,"Russian",,"355"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"95"
,,,"German",,"775"
,,,"Dutch",,"110"
,,,"Greek",,"45"
,,,"Bengali",,"85"
,,,"Gujarati",,"60"
,,,"Hindi",,"190"
,,,"Punjabi (Panjabi)",,"2,595"
,,,"Urdu",,"95"
,,,"Iranian Persian",,"230"
,,,"Persian (Farsi), n.o.s.",,"40"
,,,"Italian",,"170"
,,,"Portuguese",,"265"
,,,"Romanian",,"115"
,,,"Spanish",,"765"
,,,"Japanese",,"155"
,,,"Korean",,"465"
,,,"Mandarin",,"840"
,,,"Yue (Cantonese)",,"335"
,,,"Turkish",,"45"
,,,"Hungarian",,"175"
"Ladysmith (CA), B.C. i152",,,"English",,"15,105"
,,,"French",,"20"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"0"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"15"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"5"
,,,"Dutch",,"10"
,,,"Greek",,"10"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"5"
,,,"Punjabi (Panjabi)",,"25"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"5"
,,,"Japanese",,"5"
,,,"Korean",,"15"
,,,"Mandarin",,"20"
,,,"Yue (Cantonese)",,"5"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Nanaimo (CMA), B.C. i153",,,"English",,"106,900"
,,,"French",,"325"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"285"
,,,"Vietnamese",,"345"
,,,"Tagalog (Pilipino, Filipino)",,"320"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"55"
,,,"Russian",,"150"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"20"
,,,"German",,"100"
,,,"Dutch",,"40"
,,,"Greek",,"20"
,,,"Bengali",,"30"
,,,"Gujarati",,"45"
,,,"Hindi",,"115"
,,,"Punjabi (Panjabi)",,"740"
,,,"Urdu",,"20"
,,,"Iranian Persian",,"80"
,,,"Persian (Farsi), n.o.s.",,"15"
,,,"Italian",,"30"
,,,"Portuguese",,"55"
,,,"Romanian",,"15"
,,,"Spanish",,"210"
,,,"Japanese",,"80"
,,,"Korean",,"425"
,,,"Mandarin",,"1,165"
,,,"Yue (Cantonese)",,"235"
,,,"Turkish",,"10"
,,,"Hungarian",,"35"
"Nelson (CA), B.C. i154",,,"English",,"18,030"
,,,"French",,"205"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"0"
,,,"Vietnamese",,"5"
,,,"Tagalog (Pilipino, Filipino)",,"65"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"15"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"30"
,,,"Dutch",,"10"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"20"
,,,"Punjabi (Panjabi)",,"45"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"15"
,,,"Portuguese",,"20"
,,,"Romanian",,"0"
,,,"Spanish",,"20"
,,,"Japanese",,"20"
,,,"Korean",,"25"
,,,"Mandarin",,"15"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Parksville (CA), B.C. i155",,,"English",,"29,900"
,,,"French",,"60"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"15"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"80"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"25"
,,,"Dutch",,"15"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"5"
,,,"Punjabi (Panjabi)",,"15"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"15"
,,,"Japanese",,"10"
,,,"Korean",,"65"
,,,"Mandarin",,"30"
,,,"Yue (Cantonese)",,"10"
,,,"Turkish",,"0"
,,,"Hungarian",,"10"
"Penticton (CA), B.C. i156",,,"English",,"44,160"
,,,"French",,"200"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"25"
,,,"Vietnamese",,"30"
,,,"Tagalog (Pilipino, Filipino)",,"135"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"25"
,,,"Russian",,"20"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"90"
,,,"Dutch",,"20"
,,,"Greek",,"25"
,,,"Bengali",,"10"
,,,"Gujarati",,"0"
,,,"Hindi",,"25"
,,,"Punjabi (Panjabi)",,"630"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"15"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"20"
,,,"Portuguese",,"85"
,,,"Romanian",,"0"
,,,"Spanish",,"95"
,,,"Japanese",,"25"
,,,"Korean",,"60"
,,,"Mandarin",,"60"
,,,"Yue (Cantonese)",,"60"
,,,"Turkish",,"0"
,,,"Hungarian",,"30"
"Port Alberni (CA), B.C. i157",,,"English",,"24,820"
,,,"French",,"60"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"0"
,,,"Vietnamese",,"20"
,,,"Tagalog (Pilipino, Filipino)",,"30"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"0"
,,,"Russian",,"15"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"10"
,,,"Dutch",,"15"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"145"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"20"
,,,"Portuguese",,"10"
,,,"Romanian",,"5"
,,,"Spanish",,"35"
,,,"Japanese",,"5"
,,,"Korean",,"45"
,,,"Mandarin",,"25"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"15"
"Powell River (CA), B.C. i158",,,"English",,"16,955"
,,,"French",,"95"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"20"
,,,"Vietnamese",,"15"
,,,"Tagalog (Pilipino, Filipino)",,"30"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"15"
,,,"Russian",,"10"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"25"
,,,"Dutch",,"10"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"15"
,,,"Punjabi (Panjabi)",,"35"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"45"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"20"
,,,"Japanese",,"10"
,,,"Korean",,"20"
,,,"Mandarin",,"40"
,,,"Yue (Cantonese)",,"10"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Prince George (CA), B.C. i159",,,"English",,"83,165"
,,,"French",,"185"
,,,"Indigenous languages 7",,"20"
,,,"Arabic",,"70"
,,,"Vietnamese",,"60"
,,,"Tagalog (Pilipino, Filipino)",,"250"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"25"
,,,"Russian",,"85"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"25"
,,,"German",,"125"
,,,"Dutch",,"10"
,,,"Greek",,"15"
,,,"Bengali",,"25"
,,,"Gujarati",,"25"
,,,"Hindi",,"95"
,,,"Punjabi (Panjabi)",,"1,615"
,,,"Urdu",,"75"
,,,"Iranian Persian",,"35"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"40"
,,,"Portuguese",,"65"
,,,"Romanian",,"5"
,,,"Spanish",,"95"
,,,"Japanese",,"15"
,,,"Korean",,"150"
,,,"Mandarin",,"170"
,,,"Yue (Cantonese)",,"120"
,,,"Turkish",,"0"
,,,"Hungarian",,"10"
"Prince Rupert (CA), B.C. i160",,,"English",,"12,475"
,,,"French",,"20"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"0"
,,,"Vietnamese",,"255"
,,,"Tagalog (Pilipino, Filipino)",,"60"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"5"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"5"
,,,"Hindi",,"20"
,,,"Punjabi (Panjabi)",,"215"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"20"
,,,"Portuguese",,"25"
,,,"Romanian",,"0"
,,,"Spanish",,"5"
,,,"Japanese",,"5"
,,,"Korean",,"0"
,,,"Mandarin",,"0"
,,,"Yue (Cantonese)",,"30"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Quesnel (CA), B.C. i161",,,"English",,"22,380"
,,,"French",,"15"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"10"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"50"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"30"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"5"
,,,"Punjabi (Panjabi)",,"165"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"15"
,,,"Portuguese",,"10"
,,,"Romanian",,"0"
,,,"Spanish",,"10"
,,,"Japanese",,"5"
,,,"Korean",,"15"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Salmon Arm (CA), B.C. i162",,,"English",,"18,765"
,,,"French",,"25"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"20"
,,,"Vietnamese",,"15"
,,,"Tagalog (Pilipino, Filipino)",,"60"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"5"
,,,"Russian",,"20"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"65"
,,,"Dutch",,"10"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"60"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"15"
,,,"Japanese",,"10"
,,,"Korean",,"15"
,,,"Mandarin",,"15"
,,,"Yue (Cantonese)",,"20"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Squamish (CA), B.C. i163",,,"English",,"21,455"
,,,"French",,"320"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"25"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"150"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"25"
,,,"Russian",,"40"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"35"
,,,"Dutch",,"10"
,,,"Greek",,"10"
,,,"Bengali",,"0"
,,,"Gujarati",,"10"
,,,"Hindi",,"25"
,,,"Punjabi (Panjabi)",,"950"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"20"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"15"
,,,"Portuguese",,"20"
,,,"Romanian",,"10"
,,,"Spanish",,"155"
,,,"Japanese",,"70"
,,,"Korean",,"45"
,,,"Mandarin",,"50"
,,,"Yue (Cantonese)",,"10"
,,,"Turkish",,"10"
,,,"Hungarian",,"10"
"Terrace (CA), B.C. i164",,,"English",,"18,335"
,,,"French",,"105"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"15"
,,,"Vietnamese",,"15"
,,,"Tagalog (Pilipino, Filipino)",,"55"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"5"
,,,"Russian",,"10"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"30"
,,,"Dutch",,"5"
,,,"Greek",,"10"
,,,"Bengali",,"0"
,,,"Gujarati",,"15"
,,,"Hindi",,"15"
,,,"Punjabi (Panjabi)",,"260"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"10"
,,,"Portuguese",,"80"
,,,"Romanian",,"0"
,,,"Spanish",,"20"
,,,"Japanese",,"0"
,,,"Korean",,"45"
,,,"Mandarin",,"10"
,,,"Yue (Cantonese)",,"20"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Trail (CA), B.C. i165",,,"English",,"13,625"
,,,"French",,"15"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"0"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"5"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
